example_id,batch_index,dataset_item_index,episode_index,segment_start,rollout_start_offset,absolute_start_timestep,dynamic_mae_h1,dynamic_mae_h5,dynamic_mae_h15,h15_minus_h5,h15_minus_h1,ally_dynamic_mae_h1,ally_dynamic_mae_h15,enemy_dynamic_mae_h1,enemy_dynamic_mae_h15,visible_enemy_dynamic_mae_h15,hidden_enemy_dynamic_mae_h15,position_mae_h1,position_mae_h5,position_mae_h15,health_mae_h1,health_mae_h15,target_dynamic_change_h15,predicted_dynamic_change_h15,predicted_to_target_change_ratio_h15,target_health_change_h15,presence_false_positive_h15,presence_false_negative_h15,presence_error_rate_h15,health_out_of_range_fraction_h15,natural_enemy_visibility_changes_h1_h15,hidden_enemy_dynamic_coordinate_count_h15,enemy_dynamic_coordinate_count_h15
ep00593_t0048_item012044,1,12044,593,30,18,48,0.022930633276700974,0.026121506467461586,0.027581004425883293,0.0014594979584217072,0.00465037114918232,0.03347187116742134,0.03989875689148903,0.02156417816877365,0.025984259322285652,0.025984259322285652,,0.030611377209424973,0.038609035313129425,0.03890829533338547,0.03957965970039368,0.0627823993563652,0.0029665722977370024,0.02853040210902691,9.61729539873032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
ep00593_t0049_item012044,1,12044,593,30,19,49,0.022651735693216324,0.02642619051039219,0.02768804505467415,0.0012618545442819595,0.005036309361457825,0.03358474373817444,0.039678242057561874,0.02123449184000492,0.026133762672543526,0.026133762672543526,,0.029929568991065025,0.03956034034490585,0.039097368717193604,0.038736265152692795,0.06315970420837402,0.0026852604933083057,0.028529440984129906,10.624459360730752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
ep00702_t0002_item014452,1,14452,702,2,0,2,0.03838666155934334,0.037092939019203186,0.03436999022960663,-0.0027229487895965576,-0.00401667132973671,0.04536472633481026,0.04792320355772972,0.029567161574959755,0.031922876834869385,0.031922876834869385,,0.0367903895676136,0.05132811516523361,0.04016813263297081,0.05142644792795181,0.11209525167942047,0.03971795365214348,0.05433700233697891,1.3680715480175922,0.18333332240581512,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0003_item014452,1,14452,702,2,1,3,0.03697387874126434,0.03526934236288071,0.03338415548205376,-0.00188518688082695,-0.0035897232592105865,0.04305142164230347,0.03837689384818077,0.03038986586034298,0.03248269110918045,0.03248269110918045,,0.03818386420607567,0.052511703222990036,0.04077516123652458,0.052030548453330994,0.10931573808193207,0.039084166288375854,0.05113253742456436,1.3082673184657863,0.18333332240581512,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0004_item014452,1,14452,702,2,2,4,0.04152745008468628,0.03752410039305687,0.033082932233810425,-0.004441168159246445,-0.008444517850875854,0.05404210835695267,0.041297219693660736,0.027969906106591225,0.03159979358315468,0.03159979358315468,,0.03735293075442314,0.054121166467666626,0.043181657791137695,0.06678584963083267,0.10053901374340057,0.03381438925862312,0.046351782977581024,1.3707709644869808,0.13333332538604736,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0005_item014452,1,14452,702,2,3,5,0.0389486588537693,0.03378160670399666,0.03352190554141998,-0.0002597011625766754,-0.0054267533123493195,0.050407811999320984,0.04004799947142601,0.02653457224369049,0.032343585044145584,0.032343585044145584,,0.03910534083843231,0.05347403883934021,0.044727571308612823,0.035452499985694885,0.10055287182331085,0.03071361407637596,0.04358968883752823,1.4192302061598208,0.09999999403953552,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0006_item014452,1,14452,702,2,4,6,0.02848523110151291,0.03261007368564606,0.0333973653614521,0.0007872916758060455,0.004912134259939194,0.02913559414446354,0.041701771318912506,0.02801552414894104,0.03189796209335327,0.03189796209335327,,0.043008916079998016,0.053615447133779526,0.043783001601696014,0.0424729660153389,0.09879951179027557,0.02925221435725689,0.04214978590607643,1.440909238230709,0.0833333283662796,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0007_item014452,1,14452,702,2,5,7,0.0314304418861866,0.03155982121825218,0.03215968608856201,0.0005998648703098297,0.000729244202375412,0.037166714668273926,0.03958291560411453,0.027287574484944344,0.030819382518529892,0.030819382518529892,,0.040229808539152145,0.04873502254486084,0.04174453392624855,0.08068960160017014,0.09309463202953339,0.02549867145717144,0.03950319066643715,1.5492254462271984,0.06666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0008_item014452,1,14452,702,2,6,8,0.03257598355412483,0.028470419347286224,0.033034857362508774,0.0045644380152225494,0.00045887380838394165,0.04075673967599869,0.04131687059998512,0.02666766382753849,0.031539492309093475,0.031539492309093475,,0.04661852866411209,0.04024958610534668,0.047377679497003555,0.04903193935751915,0.10262756049633026,0.022820016369223595,0.03967566415667534,1.738634342532035,0.06666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0009_item014452,1,14452,702,2,7,9,0.02631467953324318,0.029292814433574677,0.03336696699261665,0.004074152559041977,0.007052287459373474,0.025072110816836357,0.03998875617980957,0.02698773704469204,0.03217136487364769,0.03217136487364769,,0.044893451035022736,0.03275151923298836,0.050966452807188034,0.04402652382850647,0.1037035584449768,0.028439976274967194,0.04326382651925087,1.5212328625369353,0.0833333283662796,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0010_item014452,1,14452,702,2,8,10,0.030255742371082306,0.02862544357776642,0.030188290402293205,0.0015628468245267868,-6.745196878910065e-05,0.03874669224023819,0.044040877372026443,0.025656476616859436,0.027687130495905876,0.027687130495905876,,0.04516449198126793,0.035206958651542664,0.049803514033555984,0.08018121123313904,0.07017619907855988,0.024870378896594048,0.04006718844175339,1.6110405317242882,0.0833333283662796,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0011_item014452,1,14452,702,2,9,11,0.02471398375928402,0.023280737921595573,0.030870622023940086,0.007589884102344513,0.006156638264656067,0.023471124470233917,0.042865950614213943,0.025162793695926666,0.028704801574349403,0.028704801574349403,,0.04436911642551422,0.03629416972398758,0.050644271075725555,0.0455496683716774,0.08092983067035675,0.02470918744802475,0.04061228409409523,1.6436106682796554,0.0833333283662796,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0012_item014452,1,14452,702,2,10,12,0.02223317325115204,0.02431122213602066,0.03110458143055439,0.0067933592945337296,0.008871408179402351,0.020459890365600586,0.0477445162832737,0.022873524576425552,0.02810014598071575,0.02810014598071575,,0.03453027456998825,0.03429386764764786,0.049610406160354614,0.04478209465742111,0.07850368320941925,0.023466510698199272,0.038900308310985565,1.6576946104718766,0.0833333283662796,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0013_item014452,1,14452,702,2,11,13,0.026713572442531586,0.02412291057407856,0.03139856085181236,0.007275650277733803,0.004684988409280777,0.03743927925825119,0.053338173776865005,0.022840401157736778,0.02743724174797535,0.02743724174797535,,0.038024917244911194,0.03374985232949257,0.04929652437567711,0.08234469592571259,0.08002154529094696,0.02019556611776352,0.03526013717055321,1.7459345761810194,0.0833333283662796,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0014_item014452,1,14452,702,2,12,14,0.02685532718896866,0.024853823706507683,0.032076675444841385,0.007222851738333702,0.0052213482558727264,0.03643900901079178,0.05623239278793335,0.023394551128149033,0.027715226635336876,0.027715226635336876,,0.04066164046525955,0.03559445962309837,0.05586208775639534,0.06265783309936523,0.08051745593547821,0.017624782398343086,0.034816473722457886,1.9754271534002596,0.0833333283662796,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0015_item014452,1,14452,702,2,13,15,0.021929079666733742,0.02511746808886528,0.033483073115348816,0.008365605026483536,0.011553993448615074,0.023699389770627022,0.06328507512807846,0.021609440445899963,0.028102152049541473,0.028102152049541473,,0.03635840862989426,0.03885895758867264,0.05765366926789284,0.04538701847195625,0.09218661487102509,0.018836945295333862,0.03409857675433159,1.8101967288070968,0.0833333283662796,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0016_item014452,1,14452,702,2,14,16,0.020336942747235298,0.023054221644997597,0.032382458448410034,0.009328236803412437,0.012045515701174736,0.025485996156930923,0.06820163130760193,0.019407251849770546,0.025915108621120453,0.025915108621120453,,0.02677937224507332,0.03797853738069534,0.05842834711074829,0.045199204236269,0.08154742419719696,0.013402852229773998,0.03153485432267189,2.352846527145785,0.06666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0017_item014452,1,14452,702,2,15,17,0.019788827747106552,0.02337607368826866,0.03185940906405449,0.008483335375785828,0.012070581316947937,0.023963868618011475,0.06859816610813141,0.01903500221669674,0.02522602304816246,0.02522602304816246,,0.028064394369721413,0.04402633756399155,0.058077555149793625,0.04317735508084297,0.07712237536907196,0.010457607917487621,0.03165329247713089,3.0268195869343137,0.06666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0018_item014452,1,14452,702,2,16,18,0.021169399842619896,0.024682821705937386,0.031241487711668015,0.006558666005730629,0.010072087869048119,0.025726212188601494,0.06560105830430984,0.020346641540527344,0.025037676095962524,0.025037676095962524,,0.03453340381383896,0.0506943054497242,0.06145113706588745,0.04476379230618477,0.0603434257209301,0.009610019624233246,0.033524200320243835,3.488463253051747,0.06666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0019_item014452,1,14452,702,2,17,19,0.02158830314874649,0.02457735873758793,0.03134334832429886,0.00676598958671093,0.009755045175552368,0.024472791701555252,0.06528894603252411,0.02106749266386032,0.02521428093314171,0.02521428093314171,,0.038343481719493866,0.045017775148153305,0.06134505942463875,0.04476093128323555,0.061827342957258224,0.00905903335660696,0.03371003270149231,3.721151184072726,0.06666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0020_item014452,1,14452,702,2,18,20,0.020033298060297966,0.025008779019117355,0.03066910058259964,0.0056603215634822845,0.010635802522301674,0.02101796865463257,0.06509337574243546,0.01985551044344902,0.024453606456518173,0.024453606456518173,,0.032918550074100494,0.04148600623011589,0.05605108290910721,0.04332183673977852,0.06538455188274384,0.009333214722573757,0.032459236681461334,3.477819555887199,0.06666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00702_t0021_item014452,1,14452,702,2,19,21,0.020561765879392624,0.02511337585747242,0.031003642827272415,0.005890266969799995,0.010441876947879791,0.02265651896595955,0.0647968202829361,0.020183546468615532,0.024902096018195152,0.024902096018195152,,0.034099940210580826,0.04115024581551552,0.06080368906259537,0.04387115314602852,0.06173960492014885,0.008394512347877026,0.03324061259627342,3.9598026923719973,0.06666666269302368,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ep00799_t0165_item016861,1,16861,799,165,0,165,0.028668293729424477,0.025177083909511566,0.03370920196175575,0.008532118052244186,0.005040908232331276,0.046715591102838516,0.057638268917798996,0.009117059409618378,0.0077860429883003235,0.0077860429883003235,,0.02860865741968155,0.02104278653860092,0.06573852151632309,0.0815226212143898,0.0850016251206398,0.013781242072582245,0.029669269919395447,2.152873432099593,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0166_item016861,1,16861,799,165,1,166,0.027961067855358124,0.025217819958925247,0.031039835885167122,0.005822015926241875,0.003078768029808998,0.04696345329284668,0.052679914981126785,0.007375148590654135,0.007596420589834452,0.007596420589834452,,0.02463575452566147,0.012779943645000458,0.04766935855150223,0.0709025040268898,0.0833333358168602,0.009843740612268448,0.026854239404201508,2.728052318925647,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0167_item016861,1,16861,799,165,2,167,0.027293415740132332,0.02732754312455654,0.029548974707722664,0.0022214315831661224,0.002255558967590332,0.04562075436115265,0.049776215106248856,0.007438796106725931,0.007636132184416056,0.007636132184416056,,0.025480352342128754,0.02493271976709366,0.029750175774097443,0.0701497420668602,0.08544921875,0.009843740612268448,0.031086526811122894,3.157999386166184,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0168_item016861,1,16861,799,165,3,168,0.026288814842700958,0.02695717290043831,0.030535902827978134,0.0035787299275398254,0.004247087985277176,0.04310023784637451,0.0515805222094059,0.008076436817646027,0.007737569510936737,0.007737569510936737,,0.02567451447248459,0.02497253566980362,0.03774426132440567,0.0705362930893898,0.0855509415268898,0.009843745268881321,0.029481172561645508,2.9949142075875614,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0169_item016861,1,16861,799,165,4,169,0.0272076278924942,0.027908682823181152,0.031717393547296524,0.0038087107241153717,0.004509765654802322,0.045009635388851166,0.05378321558237076,0.00792212039232254,0.007812750525772572,0.007812750525772572,,0.028992928564548492,0.03313753753900528,0.048701390624046326,0.07305908203125,0.0838623046875,0.013781243935227394,0.031192755326628685,2.2634208837196668,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0170_item016861,1,16861,799,165,5,170,0.028293147683143616,0.027540840208530426,0.03269128501415253,0.005150444805622101,0.004398137331008911,0.0474839061498642,0.05536710470914841,0.00750315934419632,0.008125814609229565,0.008125814609229565,,0.030118264257907867,0.028409607708454132,0.05844090133905411,0.0731201171875,0.0820719376206398,0.013781244866549969,0.029346637427806854,2.1294620124657553,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0171_item016861,1,16861,799,165,6,171,0.02788129821419716,0.025522718206048012,0.03282054513692856,0.007297826930880547,0.0049392469227313995,0.04697179049253464,0.055789727717638016,0.007199935615062714,0.007937264628708363,0.007937264628708363,,0.026560969650745392,0.018859900534152985,0.05455789715051651,0.0758870467543602,0.08221435546875,0.015749990940093994,0.03261640667915344,2.070884154994872,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0172_item016861,1,16861,799,165,7,172,0.026992153376340866,0.024305924773216248,0.03289065510034561,0.008584730327129364,0.0058985017240047455,0.04522363841533661,0.055563054978847504,0.007241380866616964,0.00832888763397932,0.00832888763397932,,0.023681260645389557,0.016251511871814728,0.05460137873888016,0.0727742537856102,0.0832112655043602,0.011812491342425346,0.028866935521364212,2.443763528332647,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0173_item016861,1,16861,799,165,8,173,0.026499547064304352,0.027057871222496033,0.030159398913383484,0.003101527690887451,0.003659851849079132,0.04406174272298813,0.05040622502565384,0.007473833858966827,0.008225333876907825,0.008225333876907825,,0.02529498189687729,0.03309864550828934,0.042408064007759094,0.0676066055893898,0.0809529647231102,0.011770373210310936,0.03049532324075699,2.590854401629581,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0174_item016861,1,16861,799,165,9,174,0.026058077812194824,0.02668263018131256,0.02921118587255478,0.002528555691242218,0.003153108060359955,0.04313107579946518,0.04822653904557228,0.007562331855297089,0.008611214347183704,0.008611214347183704,,0.024160034954547882,0.034580297768116,0.03803794085979462,0.069580078125,0.0806884765625,0.007832876406610012,0.029146723449230194,3.7210753669793437,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0175_item016861,1,16861,799,165,10,175,0.025712260976433754,0.02546355314552784,0.028305156156420708,0.002841603010892868,0.0025928951799869537,0.042336270213127136,0.04677359759807587,0.007702919188886881,0.008297674357891083,0.008297674357891083,,0.02286151796579361,0.023027844727039337,0.03032843768596649,0.0684814453125,0.0800577774643898,0.0058641256764531136,0.029931126162409782,5.104107212878403,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0176_item016861,1,16861,799,165,11,176,0.025032926350831985,0.026067232713103294,0.02745395340025425,0.0013867206871509552,0.002421027049422264,0.04075116291642189,0.04459524154663086,0.008004836738109589,0.008884224109351635,0.008884224109351635,,0.022562064230442047,0.03184894472360611,0.02909781038761139,0.0645955428481102,0.0815226212143898,0.00980162713676691,0.03289047256112099,3.3556135223452284,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0177_item016861,1,16861,799,165,12,177,0.025061191990971565,0.025777649134397507,0.026855189353227615,0.0010775402188301086,0.0017939973622560501,0.04088926315307617,0.04383336752653122,0.007914118468761444,0.008462163619697094,0.008462163619697094,,0.021620221436023712,0.027764953672885895,0.0199652761220932,0.0677897110581398,0.0830281600356102,0.00980162713676691,0.031907819211483,3.2553594180086174,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0178_item016861,1,16861,799,165,13,178,0.02463286928832531,0.026051979511976242,0.026712920516729355,0.0006609410047531128,0.002080051228404045,0.039882585406303406,0.04341917857527733,0.008112343959510326,0.008614473044872284,0.008614473044872284,,0.023105688393115997,0.03257376700639725,0.018620237708091736,0.0637613907456398,0.0863037109375,0.009801631793379784,0.03233390673995018,3.2988289523168115,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0179_item016861,1,16861,799,165,14,179,0.024764152243733406,0.024810364469885826,0.02649066224694252,0.001680297777056694,0.001726510003209114,0.03986184298992157,0.042642638087272644,0.008408320136368275,0.008992684073746204,0.008992684073746204,,0.021776624023914337,0.028505757451057434,0.01825632154941559,0.06878662109375,0.0839436873793602,0.009801637381315231,0.03238802030682564,3.3043479417598753,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0180_item016861,1,16861,799,165,15,180,0.025102101266384125,0.026310991495847702,0.02828533947467804,0.0019743479788303375,0.003183238208293915,0.040389783680438995,0.046219732612371445,0.008540444076061249,0.008856408298015594,0.008856408298015594,,0.023178137838840485,0.034885473549366,0.02068398892879486,0.0676676407456398,0.0882771834731102,0.009801631793379784,0.033359453082084656,3.403459116329619,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0181_item016861,1,16861,799,165,16,181,0.025623846799135208,0.027545088902115822,0.02762589603662491,8.080713450908661e-05,0.0020020492374897003,0.0418311171233654,0.04510291665792465,0.008065971545875072,0.008692455478012562,0.008692455478012562,,0.02570120245218277,0.04388207942247391,0.02031932771205902,0.06494140625,0.0857950821518898,0.00586413498967886,0.028818167746067047,4.91430838423541,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0182_item016861,1,16861,799,165,17,182,0.024922896176576614,0.02549758367240429,0.02681327424943447,0.0013156905770301819,0.0018903780728578568,0.04035719484090805,0.043580181896686554,0.008202406577765942,0.008649122901260853,0.008649122901260853,,0.023712225258350372,0.03698662668466568,0.019064247608184814,0.0658976212143898,0.0777384415268898,0.00586413498967886,0.029217347502708435,4.9823797634488765,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0183_item016861,1,16861,799,165,18,183,0.024478722363710403,0.023553505539894104,0.026940856128931046,0.0033873505890369415,0.002462133765220642,0.03945547714829445,0.043785352259874344,0.008253904990851879,0.00869265478104353,0.00869265478104353,,0.022852376103401184,0.028530985116958618,0.023363597691059113,0.06573486328125,0.0735880509018898,0.009764619171619415,0.031253229826688766,3.2006603921149717,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
ep00799_t0184_item016861,1,16861,799,165,19,184,0.024460352957248688,0.023702774196863174,0.02624477818608284,0.0025420039892196655,0.0017844252288341522,0.03899279609322548,0.04224606603384018,0.008716873824596405,0.008910052478313446,0.008910052478313446,,0.024398870766162872,0.029688358306884766,0.021085895597934723,0.0655721053481102,0.07830810546875,0.00976462010294199,0.031199658289551735,3.1951737968947267,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,12.0
